name    l_sole
frame    l_sole
spatial_sampling     taxel
taxel2Repr (  3  3  3  3  3  3  -1  3  3  3  -1  3  15  15  15  15  15  15  -1  15  15  15  -1  15  27  27  27  27  27  27  -1  27  27  27  -1  27  39  39  39  39  39  39  -1  39  39  39  -1  39  51  51  51  51  51  51  -1  51  51  51  -1  51  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  99  99  99  99  99  99  -1  99  99  99  -1  99  111  111  111  111  111  111  -1  111  111  111  -1  111  123  123  123  123  123  123  -1  123  123  123  -1  123  135  135  135  135  135  135  -1  135  135  135  -1  135  147  147  147  147  147  147  -1  147  147  147  -1  147  159  159  159  159  159  159  -1  159  159  159  -1  159  171  171  171  171  171  171  -1  171  171  171  -1  171  183  183  183  183  183  183  -1  183  183  183  -1  183  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  207  207  207  207  207  207  -1  207  207  207  -1  207  219  219  219  219  219  219  -1  219  219  219  -1  219  231  231  231  231  231  231  -1  231  231  231  -1  231  243  243  243  243  243  243  -1  243  243  243  -1  243  255  255  255  255  255  255  -1  255  255  255  -1  255  267  267  267  267  267  267  -1  267  267  267  -1  267  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  291  291  291  291  291  291  -1  291  291  291  -1  291  303  303  303  303  303  303  -1  303  303  303  -1  303  315  315  315  315  315  315  -1  315  315  315  -1  315  327  327  327  327  327  327  -1  327  327  327  -1  327  339  339  339  339  339  339  -1  339  339  339  -1  339  351  351  351  351  351  351  -1  351  351  351  -1  351  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  )
[calibration]
0.0875	-0.0258	-0.0035	0.0000	0.0000	-1.0000
0.0921	-0.0207	-0.0035	0.0000	0.0000	-1.0000
0.0944	-0.0272	-0.0035	0.0000	0.0000	-1.0000
0.0897	-0.0323	-0.0035	0.0000	0.0000	-1.0000
0.0897	-0.0323	-0.0035	0.0000	0.0000	-1.0000
0.0897	-0.0323	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0897	-0.0323	-0.0035	0.0000	0.0000	-1.0000
0.0897	-0.0323	-0.0035	0.0000	0.0000	-1.0000
0.0897	-0.0323	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0829	-0.0309	-0.0035	0.0000	0.0000	-1.0000
0.0800	-0.0143	-0.0035	0.0000	0.0000	-1.0000
0.0867	-0.0157	-0.0035	0.0000	0.0000	-1.0000
0.0820	-0.0208	-0.0035	0.0000	0.0000	-1.0000
0.0753	-0.0194	-0.0035	0.0000	0.0000	-1.0000
0.0775	-0.0259	-0.0035	0.0000	0.0000	-1.0000
0.0753	-0.0194	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0708	-0.0244	-0.0035	0.0000	0.0000	-1.0000
0.0686	-0.0180	-0.0035	0.0000	0.0000	-1.0000
0.0666	-0.0114	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0732	-0.0129	-0.0035	0.0000	0.0000	-1.0000
0.0546	-0.0189	-0.0035	0.0000	0.0000	-1.0000
0.0590	-0.0139	-0.0035	0.0000	0.0000	-1.0000
0.0611	-0.0204	-0.0035	0.0000	0.0000	-1.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0569	-0.0254	-0.0035	0.0000	0.0000	-1.0000
0.0471	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.0537	-0.0088	-0.0035	0.0000	0.0000	-1.0000
0.0492	-0.0139	-0.0035	0.0000	0.0000	-1.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0426	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.0529	0.0048	-0.0035	0.0000	0.0000	-1.0000
0.0550	-0.0016	-0.0035	0.0000	0.0000	-1.0000
0.0484	-0.0001	-0.0035	0.0000	0.0000	-1.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0466	0.0064	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0758	0.0298	-0.0035	0.0000	0.0000	-1.0000
0.0778	0.0233	-0.0035	0.0000	0.0000	-1.0000
0.0710	0.0247	-0.0035	0.0000	0.0000	-1.0000
0.0690	0.0312	-0.0035	0.0000	0.0000	-1.0000
0.0643	0.0261	-0.0035	0.0000	0.0000	-1.0000
0.0690	0.0312	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0690	0.0312	-0.0035	0.0000	0.0000	-1.0000
0.0690	0.0312	-0.0035	0.0000	0.0000	-1.0000
0.0690	0.0312	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0690	0.0312	-0.0035	0.0000	0.0000	-1.0000
0.0893	0.0307	-0.0035	0.0000	0.0000	-1.0000
0.0846	0.0255	-0.0035	0.0000	0.0000	-1.0000
0.0826	0.0321	-0.0035	0.0000	0.0000	-1.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0874	0.0372	-0.0035	0.0000	0.0000	-1.0000
0.0977	0.0194	-0.0035	0.0000	0.0000	-1.0000
0.0911	0.0208	-0.0035	0.0000	0.0000	-1.0000
0.0955	0.0259	-0.0035	0.0000	0.0000	-1.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1017	0.0243	-0.0035	0.0000	0.0000	-1.0000
0.0909	0.0068	-0.0035	0.0000	0.0000	-1.0000
0.0887	0.0132	-0.0035	0.0000	0.0000	-1.0000
0.0956	0.0119	-0.0035	0.0000	0.0000	-1.0000
0.0977	0.0054	-0.0035	0.0000	0.0000	-1.0000
0.1020	0.0104	-0.0035	0.0000	0.0000	-1.0000
0.0977	0.0054	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1041	0.0039	-0.0035	0.0000	0.0000	-1.0000
0.0998	-0.0010	-0.0035	0.0000	0.0000	-1.0000
0.0951	-0.0062	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0930	0.0003	-0.0035	0.0000	0.0000	-1.0000
0.0862	-0.0019	-0.0035	0.0000	0.0000	-1.0000
0.0882	-0.0084	-0.0035	0.0000	0.0000	-1.0000
0.0814	-0.0070	-0.0035	0.0000	0.0000	-1.0000
0.0793	-0.0005	-0.0035	0.0000	0.0000	-1.0000
0.0746	-0.0056	-0.0035	0.0000	0.0000	-1.0000
0.0679	-0.0042	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0725	0.0008	-0.0035	0.0000	0.0000	-1.0000
0.0772	0.0059	-0.0035	0.0000	0.0000	-1.0000
0.0819	0.0110	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0841	0.0045	-0.0035	0.0000	0.0000	-1.0000
0.0696	0.0174	-0.0035	0.0000	0.0000	-1.0000
0.0764	0.0161	-0.0035	0.0000	0.0000	-1.0000
0.0717	0.0109	-0.0035	0.0000	0.0000	-1.0000
0.0650	0.0123	-0.0035	0.0000	0.0000	-1.0000
0.0671	0.0059	-0.0035	0.0000	0.0000	-1.0000
0.0626	0.0008	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0604	0.0073	-0.0035	0.0000	0.0000	-1.0000
0.0584	0.0138	-0.0035	0.0000	0.0000	-1.0000
0.0650	0.0123	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0629	0.0189	-0.0035	0.0000	0.0000	-1.0000
0.1080	-0.0124	-0.0035	0.0000	0.0000	-1.0000
0.1014	-0.0109	-0.0035	0.0000	0.0000	-1.0000
0.1059	-0.0059	-0.0035	0.0000	0.0000	-1.0000
0.1121	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.1100	-0.0009	-0.0035	0.0000	0.0000	-1.0000
0.1121	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1121	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.1121	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.1121	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1121	-0.0074	-0.0035	0.0000	0.0000	-1.0000
0.1011	-0.0250	-0.0035	0.0000	0.0000	-1.0000
0.0990	-0.0185	-0.0035	0.0000	0.0000	-1.0000
0.1058	-0.0199	-0.0035	0.0000	0.0000	-1.0000
0.1080	-0.0263	-0.0035	0.0000	0.0000	-1.0000
0.1080	-0.0263	-0.0035	0.0000	0.0000	-1.0000
0.1080	-0.0263	-0.0035	0.0000	0.0000	-1.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
